Polygon_ID,CliffTop_Z
0,15.911392405063289
1,15.911392405063289
2,15.911392405063289
3,15.911392405063289
4,15.911392405063289
5,15.911392405063289
6,15.911392405063289
7,15.911392405063289
8,15.911392405063289
9,15.911392405063289
10,15.911392405063289
11,15.911392405063289
12,15.911392405063289
13,15.911392405063289
14,15.911392405063289
15,15.911392405063289
16,15.911392405063289
17,15.911392405063289
18,15.911392405063289
19,15.911392405063289
20,15.911392405063289
21,15.911392405063289
22,15.911392405063289
23,15.911392405063289
24,15.911392405063289
25,15.911392405063289
26,15.911392405063289
27,15.911392405063289
28,15.911392405063289
29,15.911392405063289
30,15.911392405063289
31,15.911392405063289
32,15.911392405063289
33,15.911392405063289
34,15.911392405063289
35,15.911392405063289
36,15.911392405063289
37,15.91898734177215
38,15.92658227848101
39,15.934177215189871
40,15.941772151898732
41,15.949367088607593
42,15.956962025316454
43,15.964556962025314
44,15.972151898734175
45,15.979746835443036
46,15.987341772151897
47,15.987341772151897
48,15.987341772151897
49,15.987341772151897
50,15.987341772151897
51,15.987341772151897
52,15.987341772151897
53,15.987341772151897
54,15.987341772151897
55,15.987341772151897
56,15.987341772151897
57,15.987341772151897
58,15.987341772151897
59,15.987341772151897
60,15.987341772151897
61,15.987341772151897
62,15.993670886075948
63,15.999999999999998
64,16.00632911392405
65,16.0126582278481
66,16.018987341772153
67,16.025316455696203
68,16.025316455696203
69,16.025316455696203
70,16.025316455696203
71,16.025316455696203
72,16.025316455696203
73,16.03291139240506
74,16.040506329113924
75,16.048101265822783
76,16.055696202531646
77,16.063291139240505
78,16.063291139240505
79,16.063291139240505
80,16.063291139240505
81,16.063291139240505
82,16.063291139240505
83,16.070886075949367
84,16.078481012658226
85,16.08607594936709
86,16.093670886075948
87,16.10126582278481
88,16.10126582278481
89,16.10126582278481
90,16.10126582278481
91,16.10126582278481
92,16.10126582278481
93,16.10759493670886
94,16.11392405063291
95,16.120253164556964
96,16.126582278481013
97,16.132911392405063
98,16.139240506329113
99,16.139240506329113
100,16.139240506329113
101,16.139240506329113
102,16.139240506329113
103,16.139240506329113
104,16.146835443037975
105,16.154430379746834
106,16.162025316455697
107,16.169620253164556
108,16.17721518987342
109,16.17721518987342
110,16.17721518987342
111,16.17721518987342
112,16.17721518987342
113,16.17721518987342
114,16.184810126582278
115,16.19240506329114
116,16.2
117,16.207594936708862
118,16.21518987341772
119,16.21518987341772
120,16.21518987341772
121,16.21518987341772
122,16.21518987341772
123,16.21518987341772
124,16.21518987341772
125,16.21518987341772
126,16.21518987341772
127,16.21518987341772
128,16.21518987341772
129,16.21518987341772
130,16.222784810126583
131,16.230379746835442
132,16.237974683544305
133,16.245569620253164
134,16.253164556962027
135,16.253164556962027
136,16.253164556962027
137,16.253164556962027
138,16.253164556962027
139,16.253164556962027
140,16.260759493670886
141,16.26835443037975
142,16.275949367088607
143,16.28354430379747
144,16.29113924050633
145,16.29113924050633
146,16.29113924050633
147,16.29113924050633
148,16.29113924050633
149,16.29113924050633
150,16.29113924050633
151,16.29113924050633
152,16.29113924050633
153,16.29113924050633
154,16.29113924050633
155,16.29113924050633
156,16.29113924050633
157,16.29113924050633
158,16.29113924050633
159,16.29113924050633
160,16.29113924050633
161,16.29113924050633
162,16.29113924050633
163,16.29113924050633
164,16.29113924050633
165,16.29113924050633
166,16.29113924050633
167,16.29113924050633
168,16.29113924050633
169,16.29113924050633
170,16.29113924050633
171,16.29873417721519
172,16.30632911392405
173,16.313924050632913
174,16.321518987341772
175,16.329113924050635
176,16.329113924050635
177,16.329113924050635
178,16.329113924050635
179,16.329113924050635
180,16.329113924050635
181,16.329113924050635
182,16.329113924050635
183,16.329113924050635
184,16.329113924050635
185,16.329113924050635
186,16.329113924050635
187,16.329113924050635
188,16.329113924050635
189,16.329113924050635
190,16.329113924050635
191,16.329113924050635
192,16.336708860759494
193,16.344303797468356
194,16.351898734177215
195,16.359493670886078
196,16.367088607594937
197,16.367088607594937
198,16.367088607594937
199,16.367088607594937
200,16.367088607594937
201,16.367088607594937
202,16.3746835443038
203,16.38227848101266
204,16.38987341772152
205,16.39746835443038
206,16.405063291139243
207,16.405063291139243
208,16.405063291139243
209,16.405063291139243
210,16.405063291139243
211,16.405063291139243
